feature_id,stratum
feat_sae_20260828_080834_39cc_13864,curated_E_hetero
feat_sae_20260828_080834_39cc_22945,curated_E_hetero
feat_sae_20260828_080834_39cc_27811,curated_E_hetero
feat_sae_20260828_080834_39cc_18061,curated_E_hetero
feat_sae_20260828_080834_39cc_25557,curated_E_mid
feat_sae_20260828_080834_39cc_08643,curated_E_hetero
feat_sae_20260828_080834_39cc_22585,curated_E_hetero
feat_sae_20260828_080834_39cc_18889,curated_E_hetero
feat_sae_20260828_080834_39cc_29161,curated_D_hetero
feat_sae_20260828_080834_39cc_10518,curated_E_hetero
feat_sae_20260828_080834_39cc_22387,curated_D_hetero
feat_sae_20260828_080834_39cc_25647,curated_E_mid
feat_sae_20260828_080834_39cc_23698,curated_E_mid
feat_sae_20260828_080834_39cc_26303,curated_E_hetero
feat_sae_20260828_080834_39cc_08954,curated_E_hetero
feat_sae_20260828_080834_39cc_28209,curated_E_hetero
feat_sae_20260828_080834_39cc_08517,curated_E_hetero
feat_sae_20260828_080834_39cc_30677,curated_E_hetero
feat_sae_20260828_080834_39cc_07248,curated_E_hetero
feat_sae_20260828_080834_39cc_12068,curated_E_mid
feat_sae_20260828_080834_39cc_25523,curated_E_hetero
feat_sae_20260828_080834_39cc_19506,curated_E_mid
feat_sae_20260828_080834_39cc_26258,curated_E_homog
feat_sae_20260828_080834_39cc_18729,curated_E_hetero
feat_sae_20260828_080834_39cc_28156,curated_E_hetero
feat_sae_20260828_080834_39cc_11213,curated_E_hetero
feat_sae_20260828_080834_39cc_19548,curated_E_hetero
feat_sae_20260828_080834_39cc_28742,curated_D_hetero
feat_sae_20260828_080834_39cc_19198,reference
feat_sae_20260828_080834_39cc_22183,curated_E_hetero
feat_sae_20260828_080834_39cc_06534,curated_E_hetero
feat_sae_20260828_080834_39cc_24819,curated_E_hetero
feat_sae_20260828_080834_39cc_11959,curated_D_hetero
feat_sae_20260828_080834_39cc_28486,curated_E_homog
feat_sae_20260828_080834_39cc_21390,curated_E_mid
feat_sae_20260828_080834_39cc_19405,curated_E_hetero
feat_sae_20260828_080834_39cc_12314,curated_E_hetero
feat_sae_20260828_080834_39cc_18076,curated_E_hetero
feat_sae_20260828_080834_39cc_26922,curated_E_hetero
feat_sae_20260828_080834_39cc_30504,curated_E_hetero
feat_sae_20260828_080834_39cc_18678,curated_E_hetero
feat_sae_20260828_080834_39cc_12086,curated_E_hetero
feat_sae_20260828_080834_39cc_14541,curated_E_hetero
feat_sae_20260828_080834_39cc_20269,curated_D_hetero
feat_sae_20260828_080834_39cc_08560,curated_E_hetero
feat_sae_20260828_080834_39cc_01786,curated_E_hetero
feat_sae_20260828_080834_39cc_20736,curated_E_hetero
feat_sae_20260828_080834_39cc_13740,curated_D_hetero
feat_sae_20260828_080834_39cc_01393,curated_E_homog
feat_sae_20260828_080834_39cc_19578,curated_E_hetero
feat_sae_20260828_080834_39cc_12125,curated_E_hetero
feat_sae_20260828_080834_39cc_03770,curated_E_hetero
feat_sae_20260828_080834_39cc_15978,curated_E_homog
feat_sae_20260828_080834_39cc_01706,curated_E_hetero
feat_sae_20260828_080834_39cc_21064,curated_E_hetero
feat_sae_20260828_080834_39cc_07966,curated_E_homog
feat_sae_20260828_080834_39cc_15340,curated_D_hetero
feat_sae_20260828_080834_39cc_16119,curated_D_hetero
feat_sae_20260828_080834_39cc_24608,curated_E_hetero
feat_sae_20260828_080834_39cc_00844,curated_E_homog
feat_sae_20260828_080834_39cc_01156,curated_E_mid
feat_sae_20260828_080834_39cc_02686,curated_E_hetero
feat_sae_20260828_080834_39cc_19675,curated_D_hetero
feat_sae_20260828_080834_39cc_21602,curated_E_hetero
feat_sae_20260828_080834_39cc_08001,curated_E_hetero
feat_sae_20260828_080834_39cc_23165,curated_D_hetero
feat_sae_20260828_080834_39cc_02358,curated_E_hetero
feat_sae_20260828_080834_39cc_03828,curated_E_hetero
feat_sae_20260828_080834_39cc_27729,curated_E_hetero
feat_sae_20260828_080834_39cc_18570,curated_E_hetero
feat_sae_20260828_080834_39cc_26552,curated_E_hetero
feat_sae_20260828_080834_39cc_15385,curated_E_hetero
feat_sae_20260828_080834_39cc_04338,curated_E_hetero
feat_sae_20260828_080834_39cc_02251,curated_E_hetero
feat_sae_20260828_080834_39cc_04127,curated_D_hetero
feat_sae_20260828_080834_39cc_24571,curated_E_hetero
feat_sae_20260828_080834_39cc_18453,curated_D_hetero
feat_sae_20260828_080834_39cc_14863,curated_D_hetero
feat_sae_20260828_080834_39cc_05820,curated_E_homog
feat_sae_20260828_080834_39cc_03005,curated_E_homog
feat_sae_20260828_080834_39cc_28931,curated_E_hetero
feat_sae_20260828_080834_39cc_09863,curated_E_hetero
feat_sae_20260828_080834_39cc_22116,curated_E_hetero
feat_sae_20260828_080834_39cc_15512,curated_E_hetero
feat_sae_20260828_080834_39cc_15241,curated_E_mid
feat_sae_20260828_080834_39cc_22180,curated_E_mid
feat_sae_20260828_080834_39cc_12999,curated_E_hetero
feat_sae_20260828_080834_39cc_12588,curated_E_hetero
feat_sae_20260828_080834_39cc_30327,curated_D_hetero
feat_sae_20260828_080834_39cc_19718,curated_D_hetero
feat_sae_20260828_080834_39cc_16821,curated_E_hetero
feat_sae_20260828_080834_39cc_23230,curated_E_hetero
feat_sae_20260828_080834_39cc_08242,curated_D_hetero
feat_sae_20260828_080834_39cc_23967,curated_E_mid
feat_sae_20260828_080834_39cc_21531,curated_E_mid
feat_sae_20260828_080834_39cc_07648,curated_E_homog
feat_sae_20260828_080834_39cc_20119,curated_E_hetero
feat_sae_20260828_080834_39cc_26752,reference
feat_sae_20260828_080834_39cc_01034,curated_E_hetero
feat_sae_20260828_080834_39cc_25477,curated_E_mid
feat_sae_20260828_080834_39cc_23949,curated_E_homog
feat_sae_20260828_080834_39cc_02670,curated_E_hetero
feat_sae_20260828_080834_39cc_17966,curated_E_hetero
feat_sae_20260828_080834_39cc_13802,curated_E_hetero
feat_sae_20260828_080834_39cc_18352,curated_E_hetero
feat_sae_20260828_080834_39cc_13968,curated_E_hetero
feat_sae_20260828_080834_39cc_28524,curated_E_hetero
feat_sae_20260828_080834_39cc_11842,curated_E_hetero
feat_sae_20260828_080834_39cc_26921,curated_E_hetero
feat_sae_20260828_080834_39cc_21736,curated_E_hetero
feat_sae_20260828_080834_39cc_14341,curated_E_hetero
feat_sae_20260828_080834_39cc_26203,curated_E_homog
feat_sae_20260828_080834_39cc_15437,curated_E_hetero
feat_sae_20260828_080834_39cc_23046,curated_D_hetero
feat_sae_20260828_080834_39cc_01507,curated_E_hetero
feat_sae_20260828_080834_39cc_13715,curated_E_hetero
feat_sae_20260828_080834_39cc_26435,curated_E_hetero
feat_sae_20260828_080834_39cc_24037,curated_D_hetero
feat_sae_20260828_080834_39cc_03512,curated_E_hetero
feat_sae_20260828_080834_39cc_13596,curated_D_hetero
feat_sae_20260828_080834_39cc_04695,curated_E_homog
feat_sae_20260828_080834_39cc_14477,curated_E_hetero
feat_sae_20260828_080834_39cc_14587,curated_E_hetero
feat_sae_20260828_080834_39cc_04270,curated_D_hetero
feat_sae_20260828_080834_39cc_27549,curated_E_hetero
feat_sae_20260828_080834_39cc_07536,curated_E_hetero
feat_sae_20260828_080834_39cc_07877,curated_E_homog
feat_sae_20260828_080834_39cc_18127,curated_D_hetero
feat_sae_20260828_080834_39cc_21486,curated_E_homog
feat_sae_20260828_080834_39cc_08963,curated_E_hetero
feat_sae_20260828_080834_39cc_07598,curated_E_hetero
feat_sae_20260828_080834_39cc_29484,curated_E_hetero
feat_sae_20260828_080834_39cc_15061,curated_E_hetero
feat_sae_20260828_080834_39cc_03745,curated_E_homog
feat_sae_20260828_080834_39cc_22078,curated_E_mid
feat_sae_20260828_080834_39cc_05690,reference
feat_sae_20260828_080834_39cc_28488,curated_E_hetero
feat_sae_20260828_080834_39cc_20443,curated_E_mid
feat_sae_20260828_080834_39cc_28761,curated_E_hetero
feat_sae_20260828_080834_39cc_22421,reference
feat_sae_20260828_080834_39cc_20983,curated_E_mid
feat_sae_20260828_080834_39cc_12172,curated_D_hetero
feat_sae_20260828_080834_39cc_19127,curated_E_hetero
feat_sae_20260828_080834_39cc_07270,curated_E_hetero
feat_sae_20260828_080834_39cc_12254,curated_E_hetero
feat_sae_20260828_080834_39cc_25814,curated_E_hetero
feat_sae_20260828_080834_39cc_07234,curated_E_hetero
feat_sae_20260828_080834_39cc_12447,curated_E_hetero
feat_sae_20260828_080834_39cc_00438,curated_E_hetero
feat_sae_20260828_080834_39cc_24837,curated_E_hetero
feat_sae_20260828_080834_39cc_07461,curated_D_hetero
feat_sae_20260828_080834_39cc_08341,curated_E_mid
feat_sae_20260828_080834_39cc_05705,curated_D_hetero
feat_sae_20260828_080834_39cc_30067,curated_E_hetero
feat_sae_20260828_080834_39cc_14730,curated_E_hetero
feat_sae_20260828_080834_39cc_04596,curated_E_mid
feat_sae_20260828_080834_39cc_24380,curated_E_hetero
feat_sae_20260828_080834_39cc_20775,curated_E_hetero
feat_sae_20260828_080834_39cc_05808,curated_E_hetero
feat_sae_20260828_080834_39cc_26684,curated_E_hetero
feat_sae_20260828_080834_39cc_16029,curated_D_hetero
feat_sae_20260828_080834_39cc_28578,curated_E_hetero
feat_sae_20260828_080834_39cc_19268,curated_E_hetero
feat_sae_20260828_080834_39cc_25370,curated_E_hetero
feat_sae_20260828_080834_39cc_23248,curated_E_hetero
feat_sae_20260828_080834_39cc_23132,curated_E_hetero
feat_sae_20260828_080834_39cc_25649,curated_D_hetero
feat_sae_20260828_080834_39cc_10200,curated_E_hetero
feat_sae_20260828_080834_39cc_27069,curated_E_hetero
feat_sae_20260828_080834_39cc_13568,curated_E_hetero
feat_sae_20260828_080834_39cc_30587,curated_D_hetero
feat_sae_20260828_080834_39cc_00245,reference
feat_sae_20260828_080834_39cc_11309,curated_E_hetero
feat_sae_20260828_080834_39cc_26731,curated_D_hetero
feat_sae_20260828_080834_39cc_13100,curated_E_hetero
feat_sae_20260828_080834_39cc_19330,curated_E_mid
feat_sae_20260828_080834_39cc_04590,curated_E_hetero
feat_sae_20260828_080834_39cc_30507,curated_E_mid
feat_sae_20260828_080834_39cc_30666,curated_E_homog
feat_sae_20260828_080834_39cc_18015,curated_E_hetero
feat_sae_20260828_080834_39cc_17701,curated_E_hetero
feat_sae_20260828_080834_39cc_13623,curated_E_hetero
feat_sae_20260828_080834_39cc_03144,curated_E_hetero
feat_sae_20260828_080834_39cc_25598,curated_E_homog
feat_sae_20260828_080834_39cc_26814,curated_E_mid
feat_sae_20260828_080834_39cc_08716,curated_E_hetero
feat_sae_20260828_080834_39cc_16588,curated_E_hetero
feat_sae_20260828_080834_39cc_24496,curated_E_hetero
feat_sae_20260828_080834_39cc_29293,curated_E_hetero
feat_sae_20260828_080834_39cc_18245,curated_E_hetero
feat_sae_20260828_080834_39cc_13595,curated_E_mid
feat_sae_20260828_080834_39cc_22781,curated_D_hetero
feat_sae_20260828_080834_39cc_30633,curated_E_hetero
feat_sae_20260828_080834_39cc_08186,curated_E_hetero
feat_sae_20260828_080834_39cc_02874,curated_D_hetero
feat_sae_20260828_080834_39cc_26907,curated_D_hetero
feat_sae_20260828_080834_39cc_16612,curated_E_hetero
feat_sae_20260828_080834_39cc_17239,curated_D_hetero
feat_sae_20260828_080834_39cc_16806,curated_E_hetero
feat_sae_20260828_080834_39cc_27098,curated_E_hetero
feat_sae_20260828_080834_39cc_28354,curated_E_hetero
feat_sae_20260828_080834_39cc_27271,curated_E_hetero
feat_sae_20260828_080834_39cc_28113,curated_E_homog
feat_sae_20260828_080834_39cc_14640,curated_E_hetero
feat_sae_20260828_080834_39cc_27116,curated_E_hetero
feat_sae_20260828_080834_39cc_14508,curated_D_hetero
feat_sae_20260828_080834_39cc_22992,curated_D_hetero
feat_sae_20260828_080834_39cc_21953,curated_E_hetero
feat_sae_20260828_080834_39cc_27306,curated_E_hetero
feat_sae_20260828_080834_39cc_24419,curated_E_homog
feat_sae_20260828_080834_39cc_08923,curated_E_hetero
feat_sae_20260828_080834_39cc_11024,curated_E_hetero
feat_sae_20260828_080834_39cc_09038,curated_E_hetero
feat_sae_20260828_080834_39cc_17247,curated_E_hetero
feat_sae_20260828_080834_39cc_14889,curated_E_hetero
feat_sae_20260828_080834_39cc_09891,curated_E_mid
feat_sae_20260828_080834_39cc_28102,curated_D_hetero
feat_sae_20260828_080834_39cc_05597,curated_E_hetero
feat_sae_20260828_080834_39cc_30522,curated_D_mid
feat_sae_20260828_080834_39cc_16608,curated_E_hetero
feat_sae_20260828_080834_39cc_02041,curated_E_hetero
feat_sae_20260828_080834_39cc_26802,curated_E_hetero
feat_sae_20260828_080834_39cc_28342,curated_E_homog
feat_sae_20260828_080834_39cc_15582,curated_E_hetero
feat_sae_20260828_080834_39cc_30462,curated_E_hetero
feat_sae_20260828_080834_39cc_01167,curated_E_hetero
feat_sae_20260828_080834_39cc_22159,curated_E_hetero
feat_sae_20260828_080834_39cc_24975,curated_E_hetero
feat_sae_20260828_080834_39cc_06063,curated_E_hetero
feat_sae_20260828_080834_39cc_21482,curated_E_hetero
feat_sae_20260828_080834_39cc_12742,curated_E_hetero
feat_sae_20260828_080834_39cc_14645,curated_E_hetero
feat_sae_20260828_080834_39cc_04522,curated_E_homog
feat_sae_20260828_080834_39cc_24130,curated_E_mid
feat_sae_20260828_080834_39cc_18080,curated_E_hetero
feat_sae_20260828_080834_39cc_01787,curated_E_hetero
feat_sae_20260828_080834_39cc_09161,curated_E_hetero
feat_sae_20260828_080834_39cc_28353,curated_E_hetero
feat_sae_20260828_080834_39cc_17633,curated_E_hetero
feat_sae_20260828_080834_39cc_24005,curated_D_hetero
feat_sae_20260828_080834_39cc_24284,curated_E_hetero
feat_sae_20260828_080834_39cc_14751,curated_E_hetero
feat_sae_20260828_080834_39cc_18241,curated_E_hetero
feat_sae_20260828_080834_39cc_11009,curated_E_hetero
feat_sae_20260828_080834_39cc_02925,curated_E_hetero
feat_sae_20260828_080834_39cc_24371,curated_E_hetero
feat_sae_20260828_080834_39cc_26106,curated_E_mid
feat_sae_20260828_080834_39cc_13827,curated_E_hetero
feat_sae_20260828_080834_39cc_04012,curated_E_hetero
feat_sae_20260828_080834_39cc_04224,curated_E_hetero
feat_sae_20260828_080834_39cc_10463,curated_E_hetero
feat_sae_20260828_080834_39cc_11625,curated_E_homog
feat_sae_20260828_080834_39cc_26529,curated_D_hetero
feat_sae_20260828_080834_39cc_28298,curated_D_hetero
feat_sae_20260828_080834_39cc_24806,curated_E_hetero
feat_sae_20260828_080834_39cc_25352,curated_E_hetero
feat_sae_20260828_080834_39cc_01370,curated_E_hetero
feat_sae_20260828_080834_39cc_24381,curated_D_hetero
feat_sae_20260828_080834_39cc_21425,curated_E_homog
feat_sae_20260828_080834_39cc_23739,curated_E_homog
feat_sae_20260828_080834_39cc_15364,curated_D_hetero
feat_sae_20260828_080834_39cc_30448,curated_E_hetero
feat_sae_20260828_080834_39cc_15996,curated_D_hetero
feat_sae_20260828_080834_39cc_04442,curated_E_hetero
feat_sae_20260828_080834_39cc_10456,curated_E_hetero
feat_sae_20260828_080834_39cc_19369,curated_D_hetero
feat_sae_20260828_080834_39cc_29094,curated_E_hetero
feat_sae_20260828_080834_39cc_14928,curated_E_hetero
feat_sae_20260828_080834_39cc_04387,curated_E_hetero
feat_sae_20260828_080834_39cc_09469,curated_E_hetero
feat_sae_20260828_080834_39cc_03115,curated_E_hetero
feat_sae_20260828_080834_39cc_17617,curated_D_hetero
feat_sae_20260828_080834_39cc_09588,curated_E_hetero
feat_sae_20260828_080834_39cc_17426,curated_E_hetero
feat_sae_20260828_080834_39cc_28786,curated_E_hetero
feat_sae_20260828_080834_39cc_28523,curated_D_hetero
feat_sae_20260828_080834_39cc_21578,curated_E_hetero
feat_sae_20260828_080834_39cc_19054,curated_E_hetero
feat_sae_20260828_080834_39cc_18452,curated_E_homog
feat_sae_20260828_080834_39cc_19177,curated_D_hetero
feat_sae_20260828_080834_39cc_06980,curated_E_hetero
feat_sae_20260828_080834_39cc_02092,curated_E_hetero
feat_sae_20260828_080834_39cc_07727,curated_E_hetero
feat_sae_20260828_080834_39cc_24397,curated_E_hetero
feat_sae_20260828_080834_39cc_21177,curated_E_hetero
feat_sae_20260828_080834_39cc_16682,curated_E_hetero
feat_sae_20260828_080834_39cc_08184,curated_E_hetero
feat_sae_20260828_080834_39cc_11376,curated_E_mid
feat_sae_20260828_080834_39cc_25632,curated_E_mid
feat_sae_20260828_080834_39cc_18617,curated_E_hetero
feat_sae_20260828_080834_39cc_04959,curated_E_hetero
feat_sae_20260828_080834_39cc_11183,curated_E_hetero
feat_sae_20260828_080834_39cc_17175,curated_D_mid
feat_sae_20260828_080834_39cc_05184,curated_E_hetero
feat_sae_20260828_080834_39cc_25093,curated_E_hetero
feat_sae_20260828_080834_39cc_10900,curated_E_hetero
feat_sae_20260828_080834_39cc_18571,curated_E_hetero
feat_sae_20260828_080834_39cc_14217,curated_E_hetero
feat_sae_20260828_080834_39cc_19414,curated_E_hetero
feat_sae_20260828_080834_39cc_18620,curated_E_homog
feat_sae_20260828_080834_39cc_30719,curated_D_hetero
feat_sae_20260828_080834_39cc_01847,curated_E_hetero
feat_sae_20260828_080834_39cc_13373,curated_E_mid
feat_sae_20260828_080834_39cc_08505,curated_E_hetero
feat_sae_20260828_080834_39cc_02152,curated_E_mid
feat_sae_20260828_080834_39cc_18647,curated_E_mid
feat_sae_20260828_080834_39cc_18824,curated_E_mid
feat_sae_20260828_080834_39cc_01334,curated_E_hetero
feat_sae_20260828_080834_39cc_02595,curated_D_hetero
feat_sae_20260828_080834_39cc_01604,reference
feat_sae_20260828_080834_39cc_25299,curated_E_hetero
feat_sae_20260828_080834_39cc_05878,curated_D_hetero
feat_sae_20260828_080834_39cc_09714,curated_E_hetero
feat_sae_20260828_080834_39cc_20381,curated_D_hetero
feat_sae_20260828_080834_39cc_28724,curated_E_hetero
feat_sae_20260828_080834_39cc_08212,curated_E_hetero
feat_sae_20260828_080834_39cc_11188,curated_D_hetero
feat_sae_20260828_080834_39cc_30013,curated_E_homog
feat_sae_20260828_080834_39cc_22478,curated_E_hetero
feat_sae_20260828_080834_39cc_06285,curated_E_hetero
feat_sae_20260828_080834_39cc_16557,curated_E_hetero
feat_sae_20260828_080834_39cc_06905,curated_D_hetero
feat_sae_20260828_080834_39cc_14780,curated_E_hetero
feat_sae_20260828_080834_39cc_29354,curated_D_hetero
feat_sae_20260828_080834_39cc_18054,curated_D_hetero
feat_sae_20260828_080834_39cc_03504,curated_E_hetero
feat_sae_20260828_080834_39cc_10874,curated_E_hetero
feat_sae_20260828_080834_39cc_03355,curated_E_hetero
feat_sae_20260828_080834_39cc_11471,curated_E_hetero
feat_sae_20260828_080834_39cc_19422,curated_D_hetero
feat_sae_20260828_080834_39cc_26691,curated_E_hetero
feat_sae_20260828_080834_39cc_16411,curated_D_hetero
feat_sae_20260828_080834_39cc_13104,curated_E_hetero
feat_sae_20260828_080834_39cc_19375,curated_E_hetero
feat_sae_20260828_080834_39cc_16036,curated_E_hetero
feat_sae_20260828_080834_39cc_15096,curated_E_hetero
feat_sae_20260828_080834_39cc_10072,curated_E_homog
feat_sae_20260828_080834_39cc_27608,curated_E_mid
feat_sae_20260828_080834_39cc_25524,curated_E_homog
feat_sae_20260828_080834_39cc_16986,curated_E_hetero
feat_sae_20260828_080834_39cc_06893,curated_E_hetero
feat_sae_20260828_080834_39cc_03776,curated_E_hetero
feat_sae_20260828_080834_39cc_22185,curated_E_hetero
feat_sae_20260828_080834_39cc_00378,curated_E_hetero
feat_sae_20260828_080834_39cc_05915,curated_E_hetero
feat_sae_20260828_080834_39cc_16642,curated_E_hetero
feat_sae_20260828_080834_39cc_01957,curated_E_hetero
feat_sae_20260828_080834_39cc_21958,curated_D_hetero
feat_sae_20260828_080834_39cc_28369,curated_E_mid
feat_sae_20260828_080834_39cc_17503,curated_E_hetero
feat_sae_20260828_080834_39cc_14801,curated_E_hetero
feat_sae_20260828_080834_39cc_23983,curated_E_mid
feat_sae_20260828_080834_39cc_09160,curated_E_hetero
feat_sae_20260828_080834_39cc_10887,reference
feat_sae_20260828_080834_39cc_11952,curated_E_hetero
feat_sae_20260828_080834_39cc_05516,curated_D_hetero
feat_sae_20260828_080834_39cc_03572,curated_E_hetero
feat_sae_20260828_080834_39cc_25225,curated_E_hetero
feat_sae_20260828_080834_39cc_16283,curated_E_hetero
feat_sae_20260828_080834_39cc_10480,curated_E_hetero
feat_sae_20260828_080834_39cc_20059,curated_E_hetero
feat_sae_20260828_080834_39cc_14352,curated_E_hetero
feat_sae_20260828_080834_39cc_04137,curated_E_homog
feat_sae_20260828_080834_39cc_13268,curated_E_hetero
feat_sae_20260828_080834_39cc_00812,curated_D_hetero
feat_sae_20260828_080834_39cc_29895,curated_E_hetero
feat_sae_20260828_080834_39cc_16205,curated_D_hetero
feat_sae_20260828_080834_39cc_04116,curated_E_hetero
feat_sae_20260828_080834_39cc_19352,curated_E_homog
feat_sae_20260828_080834_39cc_00803,curated_E_hetero
feat_sae_20260828_080834_39cc_19085,curated_E_hetero
feat_sae_20260828_080834_39cc_01704,curated_E_hetero
feat_sae_20260828_080834_39cc_05212,curated_E_hetero
feat_sae_20260828_080834_39cc_08274,curated_E_mid
feat_sae_20260828_080834_39cc_27194,curated_E_hetero
feat_sae_20260828_080834_39cc_12875,curated_D_hetero
feat_sae_20260828_080834_39cc_08830,curated_E_homog
feat_sae_20260828_080834_39cc_24038,curated_D_hetero
feat_sae_20260828_080834_39cc_02482,curated_E_hetero
feat_sae_20260828_080834_39cc_08262,curated_E_hetero
feat_sae_20260828_080834_39cc_05790,curated_E_hetero
feat_sae_20260828_080834_39cc_16137,curated_E_hetero
feat_sae_20260828_080834_39cc_25447,curated_E_hetero
feat_sae_20260828_080834_39cc_05256,curated_E_hetero
feat_sae_20260828_080834_39cc_19008,curated_E_mid
feat_sae_20260828_080834_39cc_06017,curated_E_hetero
feat_sae_20260828_080834_39cc_24182,curated_E_hetero
feat_sae_20260828_080834_39cc_20672,curated_E_hetero
feat_sae_20260828_080834_39cc_19924,curated_E_hetero
feat_sae_20260828_080834_39cc_01326,curated_E_hetero
feat_sae_20260828_080834_39cc_25036,curated_E_mid
feat_sae_20260828_080834_39cc_09911,curated_E_hetero
feat_sae_20260828_080834_39cc_04064,curated_E_hetero
feat_sae_20260828_080834_39cc_00137,curated_E_hetero
feat_sae_20260828_080834_39cc_30361,curated_E_hetero
feat_sae_20260828_080834_39cc_23413,curated_E_hetero
feat_sae_20260828_080834_39cc_02151,curated_E_hetero
feat_sae_20260828_080834_39cc_02979,curated_D_hetero
feat_sae_20260828_080834_39cc_29421,curated_E_homog
feat_sae_20260828_080834_39cc_17397,curated_E_hetero
feat_sae_20260828_080834_39cc_16919,curated_E_hetero
feat_sae_20260828_080834_39cc_13655,curated_D_hetero
feat_sae_20260828_080834_39cc_22670,curated_E_homog
feat_sae_20260828_080834_39cc_21259,curated_E_hetero
feat_sae_20260828_080834_39cc_10249,curated_D_hetero
feat_sae_20260828_080834_39cc_13470,curated_E_hetero
feat_sae_20260828_080834_39cc_17783,curated_E_hetero
feat_sae_20260828_080834_39cc_16572,curated_E_hetero
feat_sae_20260828_080834_39cc_26082,curated_E_hetero
feat_sae_20260828_080834_39cc_00842,curated_E_hetero
feat_sae_20260828_080834_39cc_21660,curated_E_hetero
feat_sae_20260828_080834_39cc_04167,curated_D_hetero
feat_sae_20260828_080834_39cc_05234,curated_D_hetero
feat_sae_20260828_080834_39cc_09016,curated_E_hetero
feat_sae_20260828_080834_39cc_12917,curated_E_hetero
feat_sae_20260828_080834_39cc_13842,curated_E_hetero
feat_sae_20260828_080834_39cc_08335,curated_D_hetero
feat_sae_20260828_080834_39cc_13513,curated_D_hetero
feat_sae_20260828_080834_39cc_16156,reference
feat_sae_20260828_080834_39cc_11068,curated_E_hetero
feat_sae_20260828_080834_39cc_27262,curated_E_hetero
feat_sae_20260828_080834_39cc_02991,curated_E_homog
feat_sae_20260828_080834_39cc_01281,curated_E_hetero
feat_sae_20260828_080834_39cc_20486,curated_E_hetero
feat_sae_20260828_080834_39cc_17029,curated_D_hetero
feat_sae_20260828_080834_39cc_06137,curated_E_hetero
feat_sae_20260828_080834_39cc_23114,curated_E_hetero
feat_sae_20260828_080834_39cc_10211,curated_E_hetero
feat_sae_20260828_080834_39cc_15780,curated_E_hetero
feat_sae_20260828_080834_39cc_19446,curated_E_mid
feat_sae_20260828_080834_39cc_23931,curated_E_hetero
feat_sae_20260828_080834_39cc_28260,curated_E_hetero
feat_sae_20260828_080834_39cc_06358,curated_E_hetero
feat_sae_20260828_080834_39cc_02197,curated_E_mid
feat_sae_20260828_080834_39cc_13838,curated_E_hetero
feat_sae_20260828_080834_39cc_09982,curated_E_hetero
feat_sae_20260828_080834_39cc_07712,curated_E_hetero
feat_sae_20260828_080834_39cc_30255,curated_E_hetero
feat_sae_20260828_080834_39cc_05321,curated_E_homog
feat_sae_20260828_080834_39cc_17035,curated_E_hetero
feat_sae_20260828_080834_39cc_30022,curated_E_hetero
feat_sae_20260828_080834_39cc_18019,curated_E_homog
feat_sae_20260828_080834_39cc_26619,curated_D_hetero
feat_sae_20260828_080834_39cc_06612,curated_D_hetero
feat_sae_20260828_080834_39cc_07119,curated_E_hetero
feat_sae_20260828_080834_39cc_22792,curated_E_hetero
feat_sae_20260828_080834_39cc_24033,curated_D_hetero
feat_sae_20260828_080834_39cc_29745,curated_E_hetero
feat_sae_20260828_080834_39cc_26461,curated_E_hetero
feat_sae_20260828_080834_39cc_26284,curated_E_hetero
feat_sae_20260828_080834_39cc_24476,curated_D_hetero
feat_sae_20260828_080834_39cc_06845,curated_E_hetero
feat_sae_20260828_080834_39cc_01140,curated_D_hetero
feat_sae_20260828_080834_39cc_28425,curated_E_hetero
feat_sae_20260828_080834_39cc_00502,curated_E_hetero
feat_sae_20260828_080834_39cc_22067,curated_E_hetero
feat_sae_20260828_080834_39cc_20882,curated_E_hetero
feat_sae_20260828_080834_39cc_26944,curated_E_hetero
feat_sae_20260828_080834_39cc_30302,curated_E_hetero
feat_sae_20260828_080834_39cc_28365,curated_E_hetero
feat_sae_20260828_080834_39cc_07908,curated_E_hetero
feat_sae_20260828_080834_39cc_08937,curated_D_hetero
feat_sae_20260828_080834_39cc_00414,curated_D_hetero
feat_sae_20260828_080834_39cc_11741,curated_E_hetero
feat_sae_20260828_080834_39cc_26446,curated_E_hetero
feat_sae_20260828_080834_39cc_12309,curated_E_hetero
feat_sae_20260828_080834_39cc_04106,curated_E_hetero
feat_sae_20260828_080834_39cc_20273,curated_D_homog
feat_sae_20260828_080834_39cc_06878,curated_D_hetero
feat_sae_20260828_080834_39cc_11508,curated_E_mid
feat_sae_20260828_080834_39cc_23567,curated_E_hetero
feat_sae_20260828_080834_39cc_10375,curated_E_hetero
feat_sae_20260828_080834_39cc_27452,curated_E_hetero
feat_sae_20260828_080834_39cc_15111,curated_E_hetero
feat_sae_20260828_080834_39cc_06619,curated_E_hetero
feat_sae_20260828_080834_39cc_06272,curated_D_hetero
feat_sae_20260828_080834_39cc_07963,curated_E_hetero
feat_sae_20260828_080834_39cc_00902,curated_E_hetero
feat_sae_20260828_080834_39cc_05255,curated_E_hetero
feat_sae_20260828_080834_39cc_01668,curated_E_hetero
feat_sae_20260828_080834_39cc_19811,curated_E_hetero
feat_sae_20260828_080834_39cc_04790,curated_E_hetero
feat_sae_20260828_080834_39cc_27193,curated_E_hetero
feat_sae_20260828_080834_39cc_25068,curated_E_hetero
feat_sae_20260828_080834_39cc_06728,curated_E_hetero
feat_sae_20260828_080834_39cc_15877,curated_E_mid
